ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
2010002698,#WhatsNext Magazine,Zines,Publishing,USD,2015-10-01,2000.0,2015-08-17 20:55:08,0.0,failed,0,US,0.0,0.0,2000.0
412009085,Ogrezine - The Ogre Magazine,Tabletop Games,Games,USD,2017-08-24,1000.0,2017-08-07 18:01:16,13197.0,successful,973,US,4521.0,13197.0,1000.0
647473203,The Prince of the City Web Series - Come and Play with Us!,Webseries,Film & Video,USD,2012-08-31,5000.0,2012-07-17 01:02:01,225.0,failed,4,US,225.0,225.0,5000.0
1065932044,Glossy Commencement Magazine 2013,Journalism,Journalism,USD,2013-05-14,250.0,2013-04-16 20:26:46,270.0,successful,12,US,270.0,270.0,250.0
1714559493,Trump Stress Ball,Design,Design,USD,2017-03-27,800.0,2017-03-20 22:18:54,390.0,failed,6,US,0.0,390.0,800.0
9992603,NUJU -diseño en madera/design in wood-,Design,Design,MXN,2017-01-14,100000.0,2016-11-30 23:20:13,120120.0,successful,121,MX,2774.1,5464.72,4549.38
2027059771,Joe Alexander: 40 Years of Sign Painting,Typography,Design,USD,2014-08-02,5166.0,2014-07-03 23:15:28,427.0,failed,8,US,427.0,427.0,5166.0
810785438,Help me save my business!,Embroidery,Crafts,USD,2015-02-26,1000.0,2015-01-27 19:35:47,27.0,failed,3,US,27.0,27.0,1000.0
2020543895,The Hobbit Farm-One Heart Beet to Another,Community Gardens,Food,CAD,2014-07-13,1000.0,2014-06-13 19:28:31,5.0,failed,1,CA,4.6,4.65,930.67
2085240388,STORYLINE - the Comedy Soap,Comedy,Film & Video,GBP,2015-03-05,10000.0,2015-02-08 16:51:31,11527.0,successful,225,GB,17568.73,17502.81,15184.18
576375837,Cafe Di Luna Exhibition,Photography,Photography,USD,2011-10-21,300.0,2011-08-22 20:20:31,325.0,successful,2,US,325.0,325.0,300.0
752333991,No Hassle Gluten-Free Cookbook Print Campaign,Cookbooks,Food,USD,2015-04-24,40000.0,2015-03-25 16:23:59,100.0,failed,2,US,100.0,100.0,40000.0
1992166878,"OCTOPUS REX debut 7"" Single",Music,Music,USD,2012-06-30,1000.0,2012-06-04 07:26:07,1082.0,successful,25,US,1082.0,1082.0,1000.0
2144142111,Heavenly Air - Patented Air Purifier,Hardware,Technology,USD,2015-04-03,50000.0,2015-02-02 16:00:18,677.0,failed,13,US,677.0,677.0,50000.0
1623909850,"Jackson, TN - SCENTED CRAFTS ""ScentsYouAsked4It""- Evan Walls",DIY,Crafts,USD,2015-01-03,200.0,2014-12-04 17:51:28,0.0,failed,0,US,0.0,0.0,200.0
632891765,"Ultra Thin, High Quality Minimal Watches by Kevin Russell",Accessories,Fashion,NOK,2017-05-25,200000.0,2017-04-25 17:55:39,230825.0,successful,191,NO,15061.14,27487.35,23816.61
1998639713,Thessalonians 4: 16-17,Movie Theaters,Film & Video,USD,2014-12-31,30000.0,2014-12-04 02:12:08,0.0,failed,0,US,0.0,0.0,30000.0
1783095821,Quiet Town,Tabletop Games,Games,USD,2017-10-01,35000.0,2017-09-01 16:42:14,1604.0,failed,23,US,583.0,1604.0,35000.0
1432769059,Time 4 Machine - Exclusive mechanical models made of metal,Product Design,Design,USD,2017-07-27,15000.0,2017-06-27 13:59:41,52886.11,successful,479,US,4923.0,52886.11,15000.0
355544635,Tolpuddle Radical Film Festival 2016,Festivals,Film & Video,GBP,2016-06-30,1500.0,2016-05-17 14:51:10,388.0,failed,20,GB,557.36,515.37,1992.43
1313831039,Only Forever at The Hope Theatre,Plays,Theater,GBP,2015-08-02,750.0,2015-07-08 00:24:54,890.0,successful,30,GB,1384.86,1381.0,1163.77
1076345655,All Purpose Flower a Personal Chef Service,Food,Food,USD,2015-01-29,2000.0,2015-01-22 21:02:24,31.0,failed,3,US,31.0,31.0,2000.0
1321806715,Hiding Games: A Local Advocacy Campaign,Shorts,Film & Video,USD,2010-06-20,500.0,2010-05-29 20:12:35,50.0,failed,2,US,50.0,50.0,500.0
1194278105,Competitive wine bar,Drinks,Food,USD,2014-11-13,1000000.0,2014-09-14 21:22:17,0.0,failed,0,US,0.0,0.0,1000000.0
759319278,MCE Racing/Flight Simulator Chassis,Gaming Hardware,Games,USD,2014-09-24,2500.0,2014-08-25 14:18:44,110.0,failed,3,US,110.0,110.0,2500.0
1602605895,Tipsy Wine Tasting Glass,Product Design,Design,USD,2013-12-14,15000.0,2013-11-19 18:35:30,16010.0,successful,76,US,16010.0,16010.0,15000.0
1160763687,Fireball Newsflash Crosswords,Puzzles,Games,USD,2014-06-30,8000.0,2014-06-19 03:28:23,8485.0,successful,432,US,8485.0,8485.0,8000.0
1979502327,Post or Not,Apps,Technology,USD,2016-11-15,50000.0,2016-10-01 17:40:53,0.0,failed,0,US,0.0,0.0,50000.0
951988751,Time Lapse U.S.,Documentary,Film & Video,USD,2012-01-01,247000.0,2011-12-15 23:32:28,0.0,failed,0,US,0.0,0.0,247000.0
923715571,Launch the HEY WTF Records Clothing Line!,Fashion,Fashion,USD,2013-05-01,300.0,2013-04-01 19:47:40,1065.0,successful,34,US,1065.0,1065.0,300.0
2125896009,"Help Range-of-(e)Motion Dances go to Arizona on Oct 5, 2011.",Dance,Dance,USD,2011-10-05,700.0,2011-09-20 00:28:57,825.0,successful,23,US,825.0,825.0,700.0
1570064289,Crowntail,Shorts,Film & Video,USD,2017-10-20,10000.0,2017-09-30 05:18:43,10750.0,successful,20,US,0.0,10750.0,10000.0
1714882995,THE COPLEY CAFE,Food,Food,GBP,2016-07-28,20000.0,2016-06-28 00:38:40,0.0,failed,0,GB,0.0,0.0,26334.15
301943508,Hercules: The Panto! (Canceled),Plays,Theater,GBP,2015-01-11,2500.0,2014-11-16 21:01:01,0.0,canceled,0,GB,0.0,0.0,3793.4
1364807144,En illustrert bok om det å være i pappaperm,Comics,Comics,NOK,2016-07-13,25000.0,2016-06-13 09:44:45,56260.0,successful,76,NO,3693.12,6718.65,2985.54
357878990,The Land of Eyas Returns,Video Games,Games,USD,2014-10-29,5000.0,2014-09-29 18:05:09,5689.0,successful,174,US,5689.0,5689.0,5000.0
1096957449,"Self Booked, True Tales of The Spinns",Nonfiction,Publishing,USD,2012-05-03,3000.0,2012-04-03 02:53:25,3135.99,successful,35,US,3135.99,3135.99,3000.0
2058648400,Comic Converter,Comics,Comics,GBP,2014-09-17,500.0,2014-09-02 18:18:36,0.0,failed,0,GB,0.0,0.0,817.03
1006190763,Solecon Buy.Sell.Trade,Apps,Technology,USD,2015-09-05,55000.0,2015-08-06 22:40:06,0.0,failed,0,US,0.0,0.0,55000.0
1644621070,Dung Power documentary film,Documentary,Film & Video,USD,2011-11-19,3000.0,2011-10-20 16:31:05,3025.0,successful,41,US,3025.0,3025.0,3000.0
318918080,A Weather Balloon Journey To Outer Space,Film & Video,Film & Video,GBP,2014-03-13,1500.0,2014-02-11 23:07:14,103.0,failed,3,GB,169.05,170.93,2489.21
392233670,Xylophage – Flaming Lotus Girls’ 2013 Burning Man Art,Sculpture,Art,USD,2013-07-01,20000.0,2013-05-15 23:42:28,24335.78,successful,386,US,24335.78,24335.78,20000.0
1429954083,BAD BOY COSMETICS,Product Design,Design,GBP,2016-10-23,10000.0,2016-09-23 17:45:10,151.0,failed,4,GB,65.21,183.44,12148.31
719947148,Fun 2D Side Scroller Game In Development,Video Games,Games,AUD,2017-03-26,10000.0,2017-02-24 23:56:16,131.0,failed,4,AU,0.0,100.17,7646.43
307951843,The Last Hot Sauce,Food,Food,USD,2017-06-01,15000.0,2017-05-02 20:00:56,18262.0,successful,242,US,5980.0,18262.0,15000.0
1258688473,"Heartbeater ""Slow Waves"" Album  Funding Project",Rock,Music,USD,2010-04-28,3000.0,2010-02-26 00:17:08,3532.2,successful,60,US,3532.2,3532.2,3000.0
642950368,BuyOneDonateOne - BODO Footwear,Footwear,Fashion,GBP,2016-06-16,11000.0,2016-05-17 14:00:27,5090.0,failed,66,GB,7311.71,7272.16,15715.86
1680266363,Obsidian Portal Reforged,Tabletop Games,Games,USD,2013-04-27,5000.0,2013-03-27 18:53:57,86308.55,successful,1692,US,86308.55,86308.55,5000.0
1703031408,Open a restaurant/lounge (Canceled),Restaurants,Food,USD,2016-04-16,150000.0,2016-03-17 22:37:20,10.0,canceled,1,US,10.0,10.0,150000.0
827283693,2013 College Baseball Season Preview,Journalism,Journalism,USD,2012-12-13,5000.0,2012-11-13 01:46:52,205.0,failed,7,US,205.0,205.0,5000.0
1654358528,Interstate Sinatra,Hip-Hop,Music,USD,2012-09-11,1000.0,2012-08-21 00:18:15,1003.0,successful,8,US,1003.0,1003.0,1000.0
1814238964,Be a part of Rocky Horror Show CR 2013!,Theater,Theater,USD,2013-07-13,5000.0,2013-05-14 20:59:09,110.0,failed,2,US,110.0,110.0,5000.0
1552510857,TV Adblocker as free Smart-TV App,Apps,Technology,EUR,2016-07-27,100000.0,2016-06-27 18:09:29,0.0,failed,0,DE,0.0,0.0,111129.63
1179581674,Urban Abstract Experience,Mixed Media,Art,USD,2011-12-13,10142.54,2011-10-14 08:05:11,240.0,failed,8,US,240.0,240.0,10142.54
804810679,Big Cat Anatomy Sculpture - Lioness,Sculpture,Art,USD,2014-11-16,2400.0,2014-10-15 06:55:10,4798.0,successful,49,US,4798.0,4798.0,2400.0
670681374,Project Avatar (Artificial Intelligence),Software,Technology,EUR,2015-06-23,21000.0,2015-05-24 17:33:15,0.0,failed,0,DE,0.0,0.0,23524.14
1720916071,"Cafflano® Kompact, a Simple Pressing Hot & Cold Brewer",Product Design,Design,USD,2016-06-16,30000.0,2016-05-12 18:03:54,36760.0,successful,609,US,36760.0,36760.0,30000.0
1956119632,Australian Fight Cancer,Web,Technology,AUD,2015-07-14,500000.0,2015-05-30 04:35:52,200.0,failed,1,AU,153.66,148.03,370068.83
1767579367,Looney Adventures: The Animation,Animation,Film & Video,USD,2013-03-16,43500.0,2013-01-25 16:15:05,642.0,failed,14,US,642.0,642.0,43500.0
1360116966,The Horned - HYPERFUZZ,Punk,Music,CAD,2013-10-09,300.0,2013-09-09 19:04:12,370.66,successful,12,CA,356.1,356.78,288.77
247759880,Tech Biz,Games,Games,USD,2017-07-12,1000.0,2017-06-12 06:44:17,0.0,failed,0,US,0.0,0.0,1000.0
1807523277,SEASONS Clothing: 'Back to the Roots' Project,Fashion,Fashion,USD,2011-06-11,1750.0,2011-04-12 05:47:00,165.0,failed,9,US,165.0,165.0,1750.0
2089880700,App for Android and iOS for Auto Accident Victims by GoFi5,Apps,Technology,USD,2017-02-23,19500.0,2017-01-24 15:25:15,610.0,failed,13,US,139.0,610.0,19500.0
1577374721,Dancer Dates™,Software,Technology,GBP,2015-06-06,100000.0,2015-04-07 18:58:19,0.0,failed,0,GB,0.0,0.0,154865.89
1934592766,ART Live Piano & Sound Equipment,Performance Art,Art,USD,2014-07-26,1000.0,2014-06-26 04:11:22,40.0,failed,3,US,40.0,40.0,1000.0
1725912221,Golf Ball Printer,Product Design,Design,USD,2014-08-06,30000.0,2014-07-23 14:06:51,1685.0,failed,23,US,1685.0,1685.0,30000.0
1024963922,"White-Key, A Short Film by Nicholas Becher",Thrillers,Film & Video,USD,2015-05-16,5000.0,2015-04-16 20:40:14,5506.0,successful,49,US,5506.0,5506.0,5000.0
680629962,Pixel Face,Illustration,Art,GBP,2016-01-22,1000.0,2015-12-23 04:52:55,5.0,failed,1,GB,7.46,7.16,1432.3
466973014,BURN: The Detroit Firefighter Documentary,Documentary,Film & Video,USD,2011-12-01,80000.0,2011-10-22 19:24:06,119547.36,successful,1758,US,119547.36,119547.36,80000.0
727830292,Conservation Complex - A Documentary in Costa Rica!,Documentary,Film & Video,USD,2011-12-01,2000.0,2011-10-26 19:21:08,2175.0,successful,22,US,2175.0,2175.0,2000.0
1007749153,"""Shoes""",Film & Video,Film & Video,USD,2012-05-25,79800.0,2012-04-12 19:39:34,210.0,failed,6,US,210.0,210.0,79800.0
1551269640,Somewhat Silly Story Fantasy Adventure Children's Books,Children's Books,Publishing,USD,2012-12-28,1200.0,2012-11-28 01:52:36,1212.0,successful,27,US,1212.0,1212.0,1200.0
169388209,Everyday Heroes,Animals,Photography,USD,2016-05-18,1600.0,2016-04-18 22:16:28,25.0,failed,7,US,25.0,25.0,1600.0
859180185,Milkmade Ice Cream's #Lickstarter,Food,Food,USD,2014-01-11,45000.0,2013-12-09 14:03:30,47060.38,successful,532,US,47060.38,47060.38,45000.0
1930073054,revelle by eL7e,Jewelry,Fashion,USD,2015-04-22,7000.0,2015-03-08 20:20:02,2.0,failed,2,US,2.0,2.0,7000.0
1684998740,Front Toward Enemy,Hip-Hop,Music,USD,2011-03-02,5000.0,2011-01-20 01:57:37,1486.0,failed,27,US,1486.0,1486.0,5000.0
1544662878,"Free, Open Source Methods To Microscopy In The Kingdom Fungi",Academic,Publishing,USD,2014-08-14,4541.0,2014-07-15 13:39:19,6.44,canceled,3,US,6.44,6.44,4541.0
897526735,Rigoletto wants to record an EP,Music,Music,USD,2011-05-05,2500.0,2011-04-09 17:05:25,2500.0,successful,87,US,2500.0,2500.0,2500.0
922512806,Help the Texas Spartan get a suit,Crafts,Crafts,USD,2013-07-27,3000.0,2013-05-28 18:52:21,58.0,failed,5,US,58.0,58.0,3000.0
2099411705,Online IP Protection,Software,Technology,AUD,2014-06-20,50000.0,2014-06-10 00:15:05,1.0,failed,1,AU,0.93,0.94,46996.9
1393231622,Love Over A Million Years,Movie Theaters,Film & Video,USD,2016-02-10,200000.0,2015-12-12 04:53:07,0.0,failed,0,US,0.0,0.0,200000.0
599415321,Organic Bhut Jolokia Ghost Pepper Hot Sauce and Pickles,Small Batch,Food,USD,2014-08-25,400.0,2014-08-16 00:50:49,728.0,successful,22,US,728.0,728.0,400.0
2068702168,Kandy Kouture,Crafts,Crafts,USD,2017-02-22,6000.0,2017-01-23 22:20:45,180.0,failed,4,US,80.0,180.0,6000.0
1020566690,SellSafer,Software,Technology,AUD,2015-02-27,1200.0,2015-02-07 01:54:46,1.0,failed,1,AU,0.78,0.78,939.41
1999879373,sMedGE,Product Design,Design,USD,2016-08-15,2000.0,2016-07-16 02:46:39,0.0,failed,0,US,0.0,0.0,2000.0
2000468346,The Live Multiverse (Canceled),Graphic Novels,Comics,CAD,2015-06-27,20000.0,2015-04-28 19:44:30,0.0,canceled,0,CA,0.0,0.0,15895.72
753507648,Lightning Killed My Parents Tour,Rock,Music,USD,2012-05-08,300.0,2012-03-28 00:17:56,535.0,successful,13,US,535.0,535.0,300.0
1469901927,"""Lively up your Earth"" eco-music Festival, we create!",Rock,Music,USD,2011-01-23,2000.0,2011-01-08 04:25:59,15.0,failed,1,US,15.0,15.0,2000.0
806666681,Miso's Smile (Suspended) (Suspended) (Suspended) (Suspended),Video Art,Art,USD,2016-01-19,2000.0,2015-11-20 23:45:38,1.0,suspended,1,US,1.0,1.0,2000.0
44225001,Fire Team...The Series,Webseries,Film & Video,USD,2011-04-12,20200.0,2011-01-11 17:47:24,0.0,failed,0,US,0.0,0.0,20200.0
699176081,AND(&) CORN BIRD,Fashion,Fashion,USD,2011-02-12,3000.0,2011-01-13 03:57:12,0.0,failed,0,US,0.0,0.0,3000.0
1338974948,Magical Handwarmers (Reusable),Product Design,Design,USD,2011-12-19,8000.0,2011-11-17 22:17:19,350.0,failed,6,US,350.0,350.0,8000.0
373890208,The Godchildren Reloaded,Comedy,Film & Video,USD,2015-11-09,200000.0,2015-09-30 18:57:08,10.0,failed,1,US,10.0,10.0,200000.0
797724619,Colebrook Road's 1st full-length album!,Country & Folk,Music,USD,2012-03-22,4000.0,2012-02-12 00:21:17,4765.0,successful,73,US,4765.0,4765.0,4000.0
270319782,Rodeo: Nashville's Sexiest Male Revue,Performances,Dance,USD,2014-12-18,10000.0,2014-11-18 00:17:02,59.0,failed,3,US,59.0,59.0,10000.0
386164723,The Civilization of Light & Dark,Fiction,Publishing,CAD,2013-12-13,1500.0,2013-11-13 02:50:31,170.0,failed,7,CA,162.26,159.55,1407.79
2119341237,Dick: Documentary,Documentary,Film & Video,USD,2012-07-15,75000.0,2012-05-16 19:03:29,10.0,failed,1,US,10.0,10.0,75000.0
906393961,"Jason Eady -- Full Length Album ""Daylight and Dark""",Country & Folk,Music,USD,2013-03-30,15000.0,2013-02-28 16:39:28,19386.33,successful,253,US,19386.33,19386.33,15000.0
1807087403,Help Save Vintage Racing.   Vintage Racing Today the Movie,Documentary,Film & Video,USD,2012-03-25,12000.0,2012-02-05 06:40:25,12200.0,successful,81,US,12200.0,12200.0,12000.0
1240372521,Ohnana: The Coolest Tent for Festival Lovers,Product Design,Design,EUR,2017-07-22,25000.0,2017-06-22 10:07:45,38075.0,successful,396,NL,19146.11,44658.04,29322.42
2069762799,Limo Surprise: A short film on spreading love at bus stops.,Family,Film & Video,USD,2017-05-26,4000.0,2017-05-15 03:12:10,4241.01,successful,85,US,0.0,4241.01,4000.0
1486846385,The Sentimental Piano,Public Art,Art,USD,2015-04-18,250.0,2015-04-11 07:05:11,250.0,successful,8,US,250.0,250.0,250.0
147661724,Being Irish,Publishing,Publishing,GBP,2016-05-28,6000.0,2016-04-28 09:45:16,8354.0,successful,208,GB,12181.64,12056.75,8659.38
1847279949,"Football, Take Me Home - The fans who took on an earthquake.",Documentary,Film & Video,GBP,2013-03-23,15000.0,2013-02-21 11:28:53,4022.61,canceled,74,GB,6211.53,6091.45,22714.54
1528230252,The Latino List,Documentary,Film & Video,USD,2012-09-03,90000.0,2012-08-04 04:10:49,5466.0,failed,32,US,5466.0,5466.0,90000.0
1412111029,Cherry Playing Cards,Playing Cards,Games,USD,2017-03-17,8000.0,2017-02-10 05:58:16,1508.0,failed,20,US,291.0,1508.0,8000.0
1388910609,An Ode to Me,Shorts,Film & Video,USD,2016-08-01,3000.0,2016-07-08 20:00:32,312.0,failed,10,US,15.0,312.0,3000.0
1873902445,A spider's heART. A kid's artbook for adults. And vice versa,Art Books,Publishing,USD,2015-06-06,10008.0,2015-04-27 13:41:41,17016.0,successful,291,US,17016.0,17016.0,10008.0
1150434286,Waiting for Jerry is recording an album!,Music,Music,USD,2011-08-21,10000.0,2011-06-22 22:22:37,10150.0,successful,87,US,10150.0,10150.0,10000.0
1390813338,Illustrating the liberation of Mosul,Illustration,Art,GBP,2016-12-15,500.0,2016-11-15 23:09:50,34.0,canceled,3,GB,0.0,42.31,622.18
493919459,Graphing the deliciousness of a chicken burrito!,Design,Design,USD,2014-03-07,8.0,2014-02-05 03:21:58,1050.82,successful,258,US,1050.82,1050.82,8.0
2108941314,Visualising Affect,Art,Art,GBP,2013-07-03,1000.0,2013-06-03 16:35:45,1001.0,successful,17,GB,1520.9,1498.57,1497.07
1924612501,SkateBoner Magazine Issue #3,Periodicals,Publishing,USD,2014-04-03,300.0,2014-03-04 16:49:40,306.0,successful,11,US,306.0,306.0,300.0
1854453957,Be the record label for our next album with $15K in 30 days!,Country & Folk,Music,USD,2013-04-20,15000.0,2013-03-21 18:28:46,15813.0,successful,141,US,15813.0,15813.0,15000.0
2069193,Atrophy,Video Games,Games,AUD,2015-03-07,30000.0,2015-01-21 22:11:43,1.0,failed,1,AU,0.82,0.77,22983.22
293415737,Neighborhood Conflict (Strategy Video Game),Video Games,Games,USD,2012-10-13,1000.0,2012-09-12 04:28:31,11.0,failed,2,US,11.0,11.0,1000.0
1594357432,FOUND FOOTAGE,Comedy,Film & Video,USD,2014-08-11,2000.0,2014-08-02 23:18:27,2505.0,successful,33,US,2505.0,2505.0,2000.0
1807671377,CanadianMusic.xyz,Audio,Journalism,CAD,2017-03-17,1000.0,2017-02-15 21:27:29,10.0,canceled,1,CA,0.0,7.51,751.03
523645356,"Develop safe, organic treatment for wood for garden towers",Product Design,Design,USD,2015-03-21,10000.0,2015-02-19 06:38:02,1.0,failed,1,US,1.0,1.0,10000.0
1470465686,Aallottta,Children's Books,Publishing,USD,2013-04-06,5000.0,2013-03-16 10:09:41,1.0,failed,1,US,1.0,1.0,5000.0
1224126520,"""Journey to the Sun""",Pop,Music,USD,2012-02-04,1500.0,2012-01-05 22:18:53,1730.0,successful,16,US,1730.0,1730.0,1500.0
638047457,"""PAIN"" - Perseverance Amongst Infinite Negativity",Hip-Hop,Music,USD,2014-07-23,2000.0,2014-07-02 06:19:56,2220.0,successful,25,US,2220.0,2220.0,2000.0
956598583,Programming Design Patterns in Objective-C,Software,Technology,USD,2012-05-26,5000.0,2012-04-11 02:48:06,1317.0,failed,42,US,1317.0,1317.0,5000.0
977256378,The Regulars Documentary,Documentary,Film & Video,USD,2010-07-15,20000.0,2010-05-18 15:46:14,14825.0,failed,53,US,14825.0,14825.0,20000.0
1732204105,got love potion?,Digital Art,Art,USD,2012-10-16,5000.0,2012-09-16 17:25:34,1.0,failed,1,US,1.0,1.0,5000.0
1592790684,Sanctimonia,Video Games,Games,USD,2010-09-13,10000.0,2010-06-15 07:55:26,560.0,failed,6,US,560.0,560.0,10000.0
770343488,"Music, Magic, Energy and GOD",Documentary,Film & Video,USD,2013-05-25,650000.0,2013-03-28 06:16:52,1458.0,failed,3,US,1458.0,1458.0,650000.0
1876279409,SVA Interior Design Thesis: The Garage,Design,Design,USD,2016-04-05,1000.0,2016-03-14 16:40:18,1200.0,successful,18,US,1200.0,1200.0,1000.0
783614575,Project Empathy One for One,Apparel,Fashion,CAD,2016-12-08,10000.0,2016-11-17 19:10:14,10001.0,successful,9,CA,14.87,7589.74,7588.98
1160975281,THE SEARCH - How I Met My Father William Shatner,Nonfiction,Publishing,USD,2016-08-31,20000.0,2016-08-01 14:43:06,0.0,canceled,0,US,0.0,0.0,20000.0
926964299,Boii Messenger Mug: Bringing People Closer,Product Design,Design,USD,2016-07-18,5000.0,2016-05-19 00:23:38,574.0,failed,16,US,492.0,574.0,5000.0
1997318072,Wehrschach (Army Chess),Tabletop Games,Games,USD,2016-12-31,22000.0,2016-12-01 16:45:33,1315.0,failed,36,US,515.0,1315.0,22000.0
513586344,No more cold hands - The future of gaming and workstations,Hardware,Technology,DKK,2017-04-07,75000.0,2017-03-01 18:00:01,307407.0,successful,554,DK,13505.08,43942.91,10721.02
1067924950,Pinhole Pro: Professional Pinhole Lens For DSLR & SLR Camera,Camera Equipment,Technology,CAD,2017-06-05,20000.0,2017-05-06 01:27:15,189051.0,successful,1905,CA,6909.72,139944.48,14804.94
977780527,Skase Tea Cup Set - 3rd Edition Finally!!,Product Design,Design,GBP,2013-01-08,10000.0,2012-12-09 12:28:33,2198.0,failed,31,GB,3528.93,3544.25,16124.87
1655221472,Bars Bakery Second Location!,Food,Food,USD,2014-01-11,5000.0,2013-12-11 18:12:56,6977.0,successful,102,US,6977.0,6977.0,5000.0
967051024,A Christmas Carol: Trump Edition,Nonfiction,Publishing,USD,2016-12-09,1000.0,2016-11-21 18:00:28,1256.5,successful,70,US,416.0,1256.5,1000.0
1115517426,LightningBug 11kilowatt 80 Amp Power Generating System,Hardware,Technology,USD,2015-10-31,55000.0,2015-10-02 00:30:01,5.0,failed,1,US,5.0,5.0,55000.0
1844832842,EnMotion: A Global Art & Healing Initiative,Art,Art,USD,2018-01-16,5000.0,2017-12-17 20:08:16,196.0,live,6,US,135.0,196.0,5000.0
386937626,Street-wear meets dapper fashion truck + an art gallery,Fashion,Fashion,USD,2014-12-18,25000.0,2014-11-03 07:00:40,791.0,failed,15,US,791.0,791.0,25000.0
1248237572,WHATEVER I WANT IT TO BE,Pop,Music,USD,2015-01-26,25000.0,2014-12-12 21:25:07,17172.0,failed,217,US,17172.0,17172.0,25000.0
1045391675,Coasters and Tissue Boxes for a Honeymoon :),DIY,Crafts,USD,2015-03-02,20.0,2015-01-31 18:07:54,1.0,failed,1,US,1.0,1.0,20.0
1509370188,Live Rad Adventure Magazine (Canceled),Photobooks,Photography,USD,2016-05-01,2000.0,2016-04-01 23:22:43,0.0,canceled,0,US,0.0,0.0,2000.0
1715652047,Max.bab NEW RECORD: Wild Pitch,Jazz,Music,EUR,2017-12-31,1800.0,2017-12-03 10:16:29,2174.0,successful,35,DE,404.36,2618.58,2168.1
200233413,"Oubliette - Dark Fantasy Role-Playing, Second Edition",Tabletop Games,Games,USD,2015-10-08,2000.0,2015-08-24 19:00:16,1837.0,failed,85,US,1837.0,1837.0,2000.0
735557858,"""Get Your Leprech AUN!"" St. Patrick's Day 2013 t-shirt",Design,Design,USD,2013-02-26,520.0,2013-02-14 22:47:33,1072.0,successful,27,US,1072.0,1072.0,520.0
1061396137,Diavolo Events - LAN und Messe Events,Video Games,Games,CHF,2015-10-01,45000.0,2015-09-03 23:51:23,0.0,failed,0,CH,0.0,0.0,45976.54
1428023114,ARES-1 Mobile Ham Radio Communications Vehicle,Technology,Technology,USD,2017-03-25,5000.0,2017-02-23 07:23:18,0.0,canceled,0,US,0.0,0.0,5000.0
1783647458,Online 3D Printing Marketplace + Local printing services,3D Printing,Technology,EUR,2014-11-03,100000.0,2014-10-04 08:04:23,0.0,failed,0,NL,0.0,0.0,123929.56
1865389022,The West as Heaven? An African Voice deconstructing a Myth.,Documentary,Film & Video,USD,2012-07-03,1500.0,2012-06-03 23:56:07,750.0,failed,10,US,750.0,750.0,1500.0
907606580,Save a Piece of Printing and Cultural History!,Art,Art,USD,2011-05-07,5500.0,2011-03-22 17:06:53,5560.0,successful,112,US,5560.0,5560.0,5500.0
1277167795,Analysis of Satellite Images That Could Show Debris Of MH370,Flight,Technology,EUR,2017-02-18,5000.0,2017-01-19 23:55:11,0.0,canceled,0,IT,0.0,0.0,5304.48
1795135651,Help ASSFUZZ finish their first LP,Rock,Music,USD,2012-06-08,17748.9,2012-04-17 20:43:35,10.0,failed,1,US,10.0,10.0,17748.9
10411119,Wondermark’s Jigsaw Puzzles of Fictional Victorian Charts,Webcomics,Comics,USD,2014-10-09,11511.0,2014-09-09 23:17:53,23798.45,successful,502,US,23798.45,23798.45,11511.0
1478706276,I want to paint your ugly face,Painting,Art,USD,2014-10-18,30.0,2014-08-19 03:14:04,200.0,successful,2,US,200.0,200.0,30.0
492008074,Bright: Shining light on my story of sexual abuse,Nonfiction,Publishing,NZD,2015-09-07,1000.0,2015-08-08 11:50:51,1105.0,successful,28,NZ,723.4,695.06,629.01
2086488103,Gag On My Ray Gun,Science Fiction,Film & Video,CAD,2017-12-24,20000.0,2017-11-24 03:06:32,2457.0,failed,33,CA,913.17,1959.33,15948.96
1764301721,"*as of yet, untitled.",Theater,Theater,USD,2011-05-06,9000.0,2011-04-14 04:40:59,22563.64,successful,234,US,22563.64,22563.64,9000.0
74764819,Coalition Comics' The Power Company,Comic Books,Comics,USD,2017-07-02,4000.0,2017-06-02 18:12:32,4381.0,successful,106,US,2208.0,4381.0,4000.0
859660413,5 Gallon Bucket Portable Air Conditioner.  Swamp Cooler,Gadgets,Technology,USD,2015-07-01,1000.0,2015-06-01 16:38:14,0.0,failed,0,US,0.0,0.0,1000.0
1252007913,FLASH! Fiction Anthology,Fiction,Publishing,USD,2017-04-11,2000.0,2017-03-28 00:11:31,2600.99,successful,82,US,1128.0,2600.99,2000.0
904841483,Transphobia: The Documentary,Documentary,Film & Video,USD,2013-01-05,5000.0,2012-11-21 02:55:58,356.0,failed,9,US,356.0,356.0,5000.0
736747289,All Rights Reserved Full Length Album,Music,Music,USD,2012-04-14,5000.0,2012-03-15 03:22:25,0.0,failed,0,US,0.0,0.0,5000.0
430229219,"""Enter the Dragoness"" the Video Game & Digital Motion Comic",Video Games,Games,USD,2011-09-28,50000.0,2011-07-30 13:52:02,182.0,failed,5,US,182.0,182.0,50000.0
149245695,Keto Kookie | The World's Best Tasting Low Carb Cookie!,Small Batch,Food,USD,2017-10-13,30000.0,2017-09-12 16:06:56,79187.0,successful,1334,US,50252.0,79187.0,30000.0
